,itemid,num_patients
455,3373,6760
456,3374,2185
457,3376,26
458,3377,66
459,3378,16
460,3380,63
461,3381,559
462,3382,633
463,3383,132
464,3384,2802
465,3385,4412
466,3386,4939
467,3388,24
468,3390,10
469,3391,18
470,3392,23
471,3393,806
472,3394,99
473,3396,801
474,3397,67
475,3398,1173
476,3399,1123
477,3400,1492
478,3401,1439
479,3402,134
480,3403,1452
481,3404,1471
482,3405,985
483,3407,2517
484,3408,5026
485,3409,1686
486,3412,6440
487,3414,21
488,3416,6
489,3417,493
490,3418,85
491,3419,2205
492,3420,3087
493,3421,1768
494,3422,1811
495,3423,1213
496,3424,293
497,3425,1550
498,3426,23
499,3427,2326
500,3428,2396
501,3429,2379
502,3430,2375
503,3432,414
504,3433,20
505,3436,2399
506,3437,1845
507,3438,2528
508,3439,248
509,3442,19
510,3444,59
511,3445,3942
512,3446,7861
513,3447,6735
514,3448,1636
515,3449,18
516,3450,5219
517,3451,4534
518,3452,778
519,3453,353
520,3454,396
521,3455,67
522,3456,63
523,3457,196
524,3458,283
525,3459,1762
526,3460,1859
527,3463,42
528,3465,4074
529,3466,1143
530,3467,626
531,3468,249
532,3469,75
533,3471,75
534,3472,811
535,3474,338
536,3475,20
537,3476,5115
538,3477,2445
539,3479,143
540,3480,2091
541,3482,407
542,3483,2343
543,3484,2441
544,3485,135
545,3486,134
546,3487,4807
547,3488,828
548,3489,7
549,3490,3
550,3492,16
551,3494,2047
552,3495,2240
553,3496,326
554,3497,189
555,3498,52
556,3502,201
557,3503,1820
558,3504,56
559,3509,1854
560,3510,55
561,3511,3459
562,3512,4300
563,3513,4435
564,3514,23
565,3516,428
566,3517,36
567,3518,1374
568,3519,5190
569,3520,4917
570,3521,7
571,3522,42
572,3523,2400
573,3524,30
574,3525,1512
575,3528,343
576,3530,876
577,3531,6
578,3532,23
579,3536,1035
580,3537,468
581,3538,1061
582,3539,13
583,3540,220
584,3543,2262
585,3544,1707
586,3545,24
587,3546,204
588,3547,2423
589,3548,11
590,3549,1690
591,3550,211
592,3551,1721
593,3553,10
594,3554,137
595,3555,1783
596,3556,1113
597,3557,233
598,3559,4947
599,3562,11
600,3563,3523
601,3564,2440
602,3565,3760
603,3566,1205
604,3567,56
605,3568,5791
606,3569,1401
607,3570,1988
608,3572,4846
609,3573,119
610,3576,1954
611,3577,5134
612,3578,120
613,3579,560
614,3580,4448
615,3581,4448
616,3582,4448
617,3583,3745
618,3584,234
619,3591,1417
620,3592,1073
621,3593,11
622,3594,14
623,3595,850
624,3596,78
625,3598,2258
626,3599,311
627,3600,92
628,3601,106
629,3603,7561
630,3605,2026
631,3606,36
632,3607,5449
633,3608,2
634,3609,4948
635,3611,948
636,3612,43
637,3614,834
638,3615,4148
639,3616,4932
640,3617,817
641,3618,42
642,3622,33
643,3624,126
644,3625,1147
645,3626,3219
646,3627,5179
647,3628,2400
648,3630,2216
649,3631,3015
650,3632,5146
651,3633,25
652,3634,4946
653,3637,24
654,3638,2427
655,3639,31
656,3640,295
657,3641,1141
658,3642,4319
659,3643,10
660,3644,13
661,3645,2168
662,3646,287
663,3647,383
664,3651,41
665,3652,5416
666,3653,1
667,3654,6670
668,3655,4890
669,3656,5779
670,3657,345
671,3658,45
672,3660,2452
673,3661,40
674,3663,2494
675,3664,4198
676,3665,2520
677,3666,336
678,3667,339
679,3668,45
680,3669,5196
681,3670,79
682,3671,113
683,3672,33
684,3673,25
685,3676,26
686,3678,11
687,3679,354
688,3681,1316
689,3683,639
690,3684,707
691,3685,6456
692,3686,5135
693,3687,20
694,3688,961
695,3689,977
696,3690,3652
697,3692,3741
698,3693,988
699,3694,5312
700,3695,13
