,itemid,num_patients
277,7663,1
278,7667,1
279,7668,1
280,7671,1
281,7672,1
282,7675,1
283,7680,1
284,7683,2
285,7687,1
286,7688,1
287,7689,1
288,7691,1
289,7692,2
290,7694,1
291,7697,2
292,7699,1
293,7709,1
294,7717,1
295,7720,1
296,7722,1
297,7730,1
298,7731,1
299,7732,1
300,7737,1
301,7743,1
302,7745,5
303,7746,1
304,7747,1
305,7748,1
306,7751,2
307,7757,1
308,7760,1
309,7762,2
310,7765,1
311,7767,1
312,7771,1
313,7772,1
314,7773,1
315,7774,1
316,7777,1
317,7778,1
318,7779,1
319,7780,1
320,7785,1
321,7787,1
322,7790,1
323,7792,2
324,7796,1
325,7797,1
326,7798,1
327,7799,1
328,7802,1
329,7803,1
330,7808,1
331,7809,1
332,7811,1
333,7812,1
334,7814,1
335,7815,1
336,7816,1
337,7818,1
338,7822,1
339,7823,2
340,7825,1
341,7826,1
342,7831,1
343,7832,1
344,7833,1
345,7835,1
346,7837,1
347,7838,1
348,7840,2
349,7841,1
350,7845,1
351,7847,1
352,7850,1
353,7853,1
354,7854,1
355,7856,4
356,7858,1
357,7861,1
358,7862,1
359,7869,2
360,7871,1
361,7875,1
362,7882,1
363,7884,1
364,7885,1
365,7887,1
366,7888,1
367,7890,3
368,7892,1
369,7896,7
370,7901,1
371,7902,1
372,7903,1
373,7907,1
374,7908,3
375,7909,1
376,7910,1
377,7911,1
378,7914,3964
379,7915,4152
380,7919,1
381,7920,1
382,7921,11
383,7924,2
384,7925,1
385,7928,1
386,7934,1
387,7936,1
388,7940,1
389,7943,1
390,7947,1
391,7948,1
392,7949,1
393,7951,1
394,7953,1
395,7954,1
396,7955,1
397,7958,1
398,7961,1
399,7965,1
400,7966,1
401,7967,1
402,7968,1
403,7969,1
404,7973,1
405,7976,1
406,7981,1
407,7982,1
408,7983,4
409,7985,1
410,7988,1
411,7992,1
412,7998,1
